timestamp,label,temperature
2023-03-25 15:46:02.247515180 +05:30,coretemp Core 2,46.0
2023-03-25 15:46:02.247535562 +05:30,coretemp Core 3,42.0
2023-03-25 15:46:02.247557587 +05:30,coretemp Package id 0,47.0
2023-03-25 15:46:03.263155365 +05:30,coretemp Core 0,49.0
2023-03-25 15:46:03.263190091 +05:30,coretemp Core 1,68.0
2023-03-25 15:46:03.263200901 +05:30,coretemp Core 2,46.0
2023-03-25 15:46:03.263211236 +05:30,coretemp Core 3,77.0
2023-03-25 15:46:03.263221547 +05:30,coretemp Package id 0,77.0
2023-03-25 15:46:04.303698034 +05:30,coretemp Core 0,47.0
2023-03-25 15:46:04.303721888 +05:30,coretemp Core 1,49.0
2023-03-25 15:46:04.303736590 +05:30,coretemp Core 2,47.0
2023-03-25 15:46:04.303751038 +05:30,coretemp Core 3,42.0
2023-03-25 15:46:04.303765340 +05:30,coretemp Package id 0,49.0
2023-03-25 15:46:05.319659845 +05:30,coretemp Core 0,49.0
2023-03-25 15:46:05.319695064 +05:30,coretemp Core 1,61.0
2023-03-25 15:46:05.319703637 +05:30,coretemp Core 2,55.0
2023-03-25 15:46:05.319712701 +05:30,coretemp Core 3,47.0
2023-03-25 15:46:05.319724007 +05:30,coretemp Package id 0,61.0
2023-03-25 15:46:06.334696301 +05:30,coretemp Core 0,61.0
2023-03-25 15:46:06.334740540 +05:30,coretemp Core 1,67.0
2023-03-25 15:46:06.334748589 +05:30,coretemp Core 2,50.0
2023-03-25 15:46:06.334756491 +05:30,coretemp Core 3,66.0
2023-03-25 15:46:06.334764341 +05:30,coretemp Package id 0,67.0
2023-03-25 15:46:07.362448540 +05:30,coretemp Core 0,49.0
2023-03-25 15:46:07.362478169 +05:30,coretemp Core 1,60.0
2023-03-25 15:46:07.362493777 +05:30,coretemp Core 2,67.0
2023-03-25 15:46:07.362508687 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:07.362523311 +05:30,coretemp Package id 0,67.0
2023-03-25 15:46:08.365347710 +05:30,coretemp Core 0,50.0
2023-03-25 15:46:08.365384648 +05:30,coretemp Core 1,49.0
2023-03-25 15:46:08.365398369 +05:30,coretemp Core 2,51.0
2023-03-25 15:46:08.365411454 +05:30,coretemp Core 3,47.0
2023-03-25 15:46:08.365424237 +05:30,coretemp Package id 0,51.0
2023-03-25 15:46:09.380920152 +05:30,coretemp Core 0,47.0
2023-03-25 15:46:09.380959455 +05:30,coretemp Core 1,52.0
2023-03-25 15:46:09.380970892 +05:30,coretemp Core 2,50.0
2023-03-25 15:46:09.380981693 +05:30,coretemp Core 3,50.0
2023-03-25 15:46:09.380992210 +05:30,coretemp Package id 0,52.0
2023-03-25 15:46:10.395731776 +05:30,coretemp Core 0,51.0
2023-03-25 15:46:10.395777348 +05:30,coretemp Core 1,70.0
2023-03-25 15:46:10.395792352 +05:30,coretemp Core 2,57.0
2023-03-25 15:46:10.395807642 +05:30,coretemp Core 3,65.0
2023-03-25 15:46:10.395822120 +05:30,coretemp Package id 0,70.0
2023-03-25 15:46:11.411698115 +05:30,coretemp Core 0,53.0
2023-03-25 15:46:11.411758215 +05:30,coretemp Core 1,55.0
2023-03-25 15:46:11.411773140 +05:30,coretemp Core 2,53.0
2023-03-25 15:46:11.411787018 +05:30,coretemp Core 3,48.0
2023-03-25 15:46:11.411800599 +05:30,coretemp Package id 0,55.0
2023-03-25 15:46:12.427020915 +05:30,coretemp Core 0,49.0
2023-03-25 15:46:12.427065780 +05:30,coretemp Core 1,61.0
2023-03-25 15:46:12.427079419 +05:30,coretemp Core 2,63.0
2023-03-25 15:46:12.427093136 +05:30,coretemp Core 3,48.0
2023-03-25 15:46:12.427107828 +05:30,coretemp Package id 0,63.0
2023-03-25 15:46:13.443316749 +05:30,coretemp Core 0,47.0
2023-03-25 15:46:13.443354214 +05:30,coretemp Core 1,84.0
2023-03-25 15:46:13.443365168 +05:30,coretemp Core 2,58.0
2023-03-25 15:46:13.443375620 +05:30,coretemp Core 3,62.0
2023-03-25 15:46:13.443385638 +05:30,coretemp Package id 0,84.0
2023-03-25 15:46:14.470668455 +05:30,coretemp Core 0,66.0
2023-03-25 15:46:14.470701659 +05:30,coretemp Core 1,60.0
2023-03-25 15:46:14.470711335 +05:30,coretemp Core 2,53.0
2023-03-25 15:46:14.470722874 +05:30,coretemp Core 3,49.0
2023-03-25 15:46:14.470733709 +05:30,coretemp Package id 0,66.0
2023-03-25 15:46:15.499239648 +05:30,coretemp Core 0,48.0
2023-03-25 15:46:15.499277684 +05:30,coretemp Core 1,67.0
2023-03-25 15:46:15.499288377 +05:30,coretemp Core 2,51.0
2023-03-25 15:46:15.499298477 +05:30,coretemp Core 3,50.0
2023-03-25 15:46:15.499308616 +05:30,coretemp Package id 0,67.0
2023-03-25 15:46:16.514525260 +05:30,coretemp Core 0,54.0
2023-03-25 15:46:16.514572640 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:16.514580758 +05:30,coretemp Core 2,85.0
2023-03-25 15:46:16.514588590 +05:30,coretemp Core 3,52.0
2023-03-25 15:46:16.514596171 +05:30,coretemp Package id 0,85.0
2023-03-25 15:46:17.530507646 +05:30,coretemp Core 0,70.0
2023-03-25 15:46:17.530549126 +05:30,coretemp Core 1,55.0
2023-03-25 15:46:17.530564312 +05:30,coretemp Core 2,57.0
2023-03-25 15:46:17.530576157 +05:30,coretemp Core 3,50.0
2023-03-25 15:46:17.530586891 +05:30,coretemp Package id 0,70.0
2023-03-25 15:46:18.558302859 +05:30,coretemp Core 0,69.0
2023-03-25 15:46:18.558365655 +05:30,coretemp Core 1,51.0
2023-03-25 15:46:18.558380615 +05:30,coretemp Core 2,64.0
2023-03-25 15:46:18.558395319 +05:30,coretemp Core 3,47.0
2023-03-25 15:46:18.558409988 +05:30,coretemp Package id 0,69.0
2023-03-25 15:46:19.561673545 +05:30,coretemp Core 0,56.0
2023-03-25 15:46:19.561733760 +05:30,coretemp Core 1,51.0
2023-03-25 15:46:19.561749104 +05:30,coretemp Core 2,72.0
2023-03-25 15:46:19.561763567 +05:30,coretemp Core 3,49.0
2023-03-25 15:46:19.561777867 +05:30,coretemp Package id 0,72.0
2023-03-25 15:46:20.590043177 +05:30,coretemp Core 0,66.0
2023-03-25 15:46:20.590089605 +05:30,coretemp Core 1,52.0
2023-03-25 15:46:20.590104159 +05:30,coretemp Core 2,71.0
2023-03-25 15:46:20.590118901 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:20.590140783 +05:30,coretemp Package id 0,71.0
2023-03-25 15:46:21.605597005 +05:30,coretemp Core 0,72.0
2023-03-25 15:46:21.605642704 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:21.605657061 +05:30,coretemp Core 2,55.0
2023-03-25 15:46:21.605671823 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:21.605687462 +05:30,coretemp Package id 0,72.0
2023-03-25 15:46:22.609640305 +05:30,coretemp Core 0,48.0
2023-03-25 15:46:22.609696889 +05:30,coretemp Core 1,50.0
2023-03-25 15:46:22.609720131 +05:30,coretemp Core 2,49.0
2023-03-25 15:46:22.609740509 +05:30,coretemp Core 3,50.0
2023-03-25 15:46:22.609760699 +05:30,coretemp Package id 0,52.0
2023-03-25 15:46:23.625793489 +05:30,coretemp Core 0,64.0
2023-03-25 15:46:23.625828084 +05:30,coretemp Core 1,62.0
2023-03-25 15:46:23.625836444 +05:30,coretemp Core 2,60.0
2023-03-25 15:46:23.625844478 +05:30,coretemp Core 3,77.0
2023-03-25 15:46:23.625852184 +05:30,coretemp Package id 0,77.0
2023-03-25 15:46:24.641183313 +05:30,coretemp Core 0,74.0
2023-03-25 15:46:24.641222258 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:24.641233231 +05:30,coretemp Core 2,54.0
2023-03-25 15:46:24.641243924 +05:30,coretemp Core 3,78.0
2023-03-25 15:46:24.641254088 +05:30,coretemp Package id 0,78.0
2023-03-25 15:46:25.656797396 +05:30,coretemp Core 0,60.0
2023-03-25 15:46:25.656848640 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:25.656867050 +05:30,coretemp Core 2,51.0
2023-03-25 15:46:25.656924640 +05:30,coretemp Core 3,64.0
2023-03-25 15:46:25.656943109 +05:30,coretemp Package id 0,64.0
2023-03-25 15:46:26.672772459 +05:30,coretemp Core 0,47.0
2023-03-25 15:46:26.672823233 +05:30,coretemp Core 1,58.0
2023-03-25 15:46:26.672840709 +05:30,coretemp Core 2,50.0
2023-03-25 15:46:26.672854437 +05:30,coretemp Core 3,86.0
2023-03-25 15:46:26.672872163 +05:30,coretemp Package id 0,86.0
2023-03-25 15:46:27.700113295 +05:30,coretemp Core 0,48.0
2023-03-25 15:46:27.700151265 +05:30,coretemp Core 1,52.0
2023-03-25 15:46:27.700168717 +05:30,coretemp Core 2,54.0
2023-03-25 15:46:27.700177875 +05:30,coretemp Core 3,48.0
2023-03-25 15:46:27.700187541 +05:30,coretemp Package id 0,54.0
2023-03-25 15:46:28.727779559 +05:30,coretemp Core 0,76.0
2023-03-25 15:46:28.727813681 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:28.727822212 +05:30,coretemp Core 2,53.0
2023-03-25 15:46:28.727830315 +05:30,coretemp Core 3,77.0
2023-03-25 15:46:28.727838334 +05:30,coretemp Package id 0,77.0
2023-03-25 15:46:29.743142418 +05:30,coretemp Core 0,51.0
2023-03-25 15:46:29.743177631 +05:30,coretemp Core 1,52.0
2023-03-25 15:46:29.743185983 +05:30,coretemp Core 2,60.0
2023-03-25 15:46:29.743194147 +05:30,coretemp Core 3,50.0
2023-03-25 15:46:29.743202032 +05:30,coretemp Package id 0,60.0
2023-03-25 15:46:30.758396485 +05:30,coretemp Core 0,53.0
2023-03-25 15:46:30.758456812 +05:30,coretemp Core 1,74.0
2023-03-25 15:46:30.758471780 +05:30,coretemp Core 2,83.0
2023-03-25 15:46:30.758486236 +05:30,coretemp Core 3,59.0
2023-03-25 15:46:30.758500742 +05:30,coretemp Package id 0,83.0
2023-03-25 15:46:31.799309063 +05:30,coretemp Core 0,52.0
2023-03-25 15:46:31.799344867 +05:30,coretemp Core 1,49.0
2023-03-25 15:46:31.799353474 +05:30,coretemp Core 2,63.0
2023-03-25 15:46:31.799377301 +05:30,coretemp Core 3,57.0
2023-03-25 15:46:31.799385406 +05:30,coretemp Package id 0,63.0
2023-03-25 15:46:32.814316142 +05:30,coretemp Core 0,57.0
2023-03-25 15:46:32.814365902 +05:30,coretemp Core 1,53.0
2023-03-25 15:46:32.814376700 +05:30,coretemp Core 2,76.0
2023-03-25 15:46:32.814387162 +05:30,coretemp Core 3,57.0
2023-03-25 15:46:32.814397290 +05:30,coretemp Package id 0,76.0
2023-03-25 15:46:33.854558336 +05:30,coretemp Core 0,65.0
2023-03-25 15:46:33.854595922 +05:30,coretemp Core 1,67.0
2023-03-25 15:46:33.854606881 +05:30,coretemp Core 2,51.0
2023-03-25 15:46:33.854624871 +05:30,coretemp Core 3,84.0
2023-03-25 15:46:33.854635340 +05:30,coretemp Package id 0,84.0
2023-03-25 15:46:34.883049130 +05:30,coretemp Core 0,51.0
2023-03-25 15:46:34.883098010 +05:30,coretemp Core 1,73.0
2023-03-25 15:46:34.883106807 +05:30,coretemp Core 2,62.0
2023-03-25 15:46:34.883115434 +05:30,coretemp Core 3,71.0
2023-03-25 15:46:34.883123836 +05:30,coretemp Package id 0,73.0
2023-03-25 15:46:35.898659404 +05:30,coretemp Core 0,63.0
2023-03-25 15:46:35.898694184 +05:30,coretemp Core 1,70.0
2023-03-25 15:46:35.898702926 +05:30,coretemp Core 2,76.0
2023-03-25 15:46:35.898711016 +05:30,coretemp Core 3,57.0
2023-03-25 15:46:35.898719003 +05:30,coretemp Package id 0,76.0
2023-03-25 15:46:36.914529784 +05:30,coretemp Core 0,56.0
2023-03-25 15:46:36.914564092 +05:30,coretemp Core 1,67.0
2023-03-25 15:46:36.914572699 +05:30,coretemp Core 2,74.0
2023-03-25 15:46:36.914580675 +05:30,coretemp Core 3,69.0
2023-03-25 15:46:36.914588888 +05:30,coretemp Package id 0,74.0
2023-03-25 15:46:37.930161525 +05:30,coretemp Core 0,52.0
2023-03-25 15:46:37.930196832 +05:30,coretemp Core 1,78.0
2023-03-25 15:46:37.930205250 +05:30,coretemp Core 2,54.0
2023-03-25 15:46:37.930213244 +05:30,coretemp Core 3,90.0
2023-03-25 15:46:37.930221438 +05:30,coretemp Package id 0,90.0
2023-03-25 15:46:38.958963470 +05:30,coretemp Core 0,58.0
2023-03-25 15:46:38.959010416 +05:30,coretemp Core 1,60.0
2023-03-25 15:46:38.959025965 +05:30,coretemp Core 2,78.0
2023-03-25 15:46:38.959040672 +05:30,coretemp Core 3,65.0
2023-03-25 15:46:38.959055638 +05:30,coretemp Package id 0,78.0
2023-03-25 15:46:39.975396288 +05:30,coretemp Core 0,53.0
2023-03-25 15:46:39.975438328 +05:30,coretemp Core 1,57.0
2023-03-25 15:46:39.975451428 +05:30,coretemp Core 2,78.0
2023-03-25 15:46:39.975464001 +05:30,coretemp Core 3,77.0
2023-03-25 15:46:39.975478269 +05:30,coretemp Package id 0,78.0
2023-03-25 15:46:41.017422237 +05:30,coretemp Core 0,49.0
2023-03-25 15:46:41.017497383 +05:30,coretemp Core 1,52.0
2023-03-25 15:46:41.017525292 +05:30,coretemp Core 2,51.0
2023-03-25 15:46:41.017551645 +05:30,coretemp Core 3,49.0
2023-03-25 15:46:41.017585687 +05:30,coretemp Package id 0,53.0
2023-03-25 15:46:42.033779299 +05:30,coretemp Core 0,52.0
2023-03-25 15:46:42.033825428 +05:30,coretemp Core 1,55.0
2023-03-25 15:46:42.033840254 +05:30,coretemp Core 2,56.0
2023-03-25 15:46:42.033854903 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:42.033869005 +05:30,coretemp Package id 0,56.0
2023-03-25 15:46:43.037782814 +05:30,coretemp Core 0,57.0
2023-03-25 15:46:43.037819213 +05:30,coretemp Core 1,60.0
2023-03-25 15:46:43.037830549 +05:30,coretemp Core 2,55.0
2023-03-25 15:46:43.037841290 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:43.037858869 +05:30,coretemp Package id 0,60.0
2023-03-25 15:46:44.053334903 +05:30,coretemp Core 0,61.0
2023-03-25 15:46:44.053369535 +05:30,coretemp Core 1,66.0
2023-03-25 15:46:44.053377720 +05:30,coretemp Core 2,55.0
2023-03-25 15:46:44.053385501 +05:30,coretemp Core 3,55.0
2023-03-25 15:46:44.053393242 +05:30,coretemp Package id 0,66.0
2023-03-25 15:46:45.081516704 +05:30,coretemp Core 0,79.0
2023-03-25 15:46:45.081553469 +05:30,coretemp Core 1,87.0
2023-03-25 15:46:45.081564500 +05:30,coretemp Core 2,56.0
2023-03-25 15:46:45.081575061 +05:30,coretemp Core 3,56.0
2023-03-25 15:46:45.081585385 +05:30,coretemp Package id 0,87.0
2023-03-25 15:46:46.097329199 +05:30,coretemp Core 0,58.0
2023-03-25 15:46:46.097394063 +05:30,coretemp Core 1,56.0
2023-03-25 15:46:46.097416668 +05:30,coretemp Core 2,56.0
2023-03-25 15:46:46.097431452 +05:30,coretemp Core 3,53.0
2023-03-25 15:46:46.097446150 +05:30,coretemp Package id 0,58.0
2023-03-25 15:46:47.138810548 +05:30,coretemp Core 0,82.0
2023-03-25 15:46:47.138857846 +05:30,coretemp Core 1,71.0
2023-03-25 15:46:47.138870743 +05:30,coretemp Core 2,59.0
2023-03-25 15:46:47.138883515 +05:30,coretemp Core 3,54.0
2023-03-25 15:46:47.138895678 +05:30,coretemp Package id 0,82.0
2023-03-25 15:46:48.154526367 +05:30,coretemp Core 0,57.0
2023-03-25 15:46:48.154571784 +05:30,coretemp Core 1,66.0
2023-03-25 15:46:48.154586945 +05:30,coretemp Core 2,66.0
2023-03-25 15:46:48.154601596 +05:30,coretemp Core 3,92.0
2023-03-25 15:46:48.154616133 +05:30,coretemp Package id 0,92.0
2023-03-25 15:46:49.207632703 +05:30,coretemp Core 0,65.0
2023-03-25 15:46:49.207771958 +05:30,coretemp Core 1,59.0
2023-03-25 15:46:49.207790121 +05:30,coretemp Core 2,53.0
2023-03-25 15:46:49.207805122 +05:30,coretemp Core 3,67.0
2023-03-25 15:46:49.207819653 +05:30,coretemp Package id 0,67.0
2023-03-25 15:46:50.235944066 +05:30,coretemp Core 0,79.0
2023-03-25 15:46:50.235998577 +05:30,coretemp Core 1,75.0
2023-03-25 15:46:50.236012116 +05:30,coretemp Core 2,58.0
2023-03-25 15:46:50.236024719 +05:30,coretemp Core 3,55.0
2023-03-25 15:46:50.236036831 +05:30,coretemp Package id 0,79.0
2023-03-25 15:46:51.251468459 +05:30,coretemp Core 0,58.0
2023-03-25 15:46:51.251515917 +05:30,coretemp Core 1,65.0
2023-03-25 15:46:51.251524269 +05:30,coretemp Core 2,82.0
2023-03-25 15:46:51.251532071 +05:30,coretemp Core 3,90.0
2023-03-25 15:46:51.251540122 +05:30,coretemp Package id 0,90.0
2023-03-25 15:46:52.266978271 +05:30,coretemp Core 0,72.0
2023-03-25 15:46:52.267026810 +05:30,coretemp Core 1,61.0
2023-03-25 15:46:52.267035449 +05:30,coretemp Core 2,86.0
2023-03-25 15:46:52.267043842 +05:30,coretemp Core 3,66.0
2023-03-25 15:46:52.267052150 +05:30,coretemp Package id 0,86.0
2023-03-25 15:46:53.270202149 +05:30,coretemp Core 0,85.0
2023-03-25 15:46:53.270237749 +05:30,coretemp Core 1,78.0
2023-03-25 15:46:53.270246115 +05:30,coretemp Core 2,63.0
2023-03-25 15:46:53.270254027 +05:30,coretemp Core 3,59.0
2023-03-25 15:46:53.270261797 +05:30,coretemp Package id 0,85.0
2023-03-25 15:46:54.286546218 +05:30,coretemp Core 0,78.0
2023-03-25 15:46:54.286586305 +05:30,coretemp Core 1,67.0
2023-03-25 15:46:54.286598900 +05:30,coretemp Core 2,85.0
2023-03-25 15:46:54.286607166 +05:30,coretemp Core 3,56.0
2023-03-25 15:46:54.286615002 +05:30,coretemp Package id 0,85.0
2023-03-25 15:46:55.314334045 +05:30,coretemp Core 0,73.0
2023-03-25 15:46:55.314382848 +05:30,coretemp Core 1,72.0
2023-03-25 15:46:55.314391520 +05:30,coretemp Core 2,73.0
2023-03-25 15:46:55.314399848 +05:30,coretemp Core 3,73.0
2023-03-25 15:46:55.314408108 +05:30,coretemp Package id 0,73.0
2023-03-25 15:46:56.329652544 +05:30,coretemp Core 0,64.0
2023-03-25 15:46:56.329688356 +05:30,coretemp Core 1,65.0
2023-03-25 15:46:56.329705686 +05:30,coretemp Core 2,79.0
2023-03-25 15:46:56.329716373 +05:30,coretemp Core 3,84.0
2023-03-25 15:46:56.329726929 +05:30,coretemp Package id 0,84.0
2023-03-25 15:46:57.369918314 +05:30,coretemp Core 0,74.0
2023-03-25 15:46:57.369965357 +05:30,coretemp Core 1,70.0
2023-03-25 15:46:57.369990305 +05:30,coretemp Core 2,76.0
2023-03-25 15:46:57.370006653 +05:30,coretemp Core 3,64.0
2023-03-25 15:46:57.370021221 +05:30,coretemp Package id 0,76.0
2023-03-25 15:46:58.373106146 +05:30,coretemp Core 0,65.0
2023-03-25 15:46:58.373153775 +05:30,coretemp Core 1,75.0
2023-03-25 15:46:58.373168682 +05:30,coretemp Core 2,79.0
2023-03-25 15:46:58.373185170 +05:30,coretemp Core 3,81.0
2023-03-25 15:46:58.373200039 +05:30,coretemp Package id 0,81.0
2023-03-25 15:46:59.388798544 +05:30,coretemp Core 0,63.0
2023-03-25 15:46:59.388845965 +05:30,coretemp Core 1,65.0
2023-03-25 15:46:59.388854440 +05:30,coretemp Core 2,57.0
2023-03-25 15:46:59.388862312 +05:30,coretemp Core 3,88.0
2023-03-25 15:46:59.388870106 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:00.429183137 +05:30,coretemp Core 0,82.0
2023-03-25 15:47:00.429230150 +05:30,coretemp Core 1,87.0
2023-03-25 15:47:00.429245257 +05:30,coretemp Core 2,59.0
2023-03-25 15:47:00.429259752 +05:30,coretemp Core 3,65.0
2023-03-25 15:47:00.429274369 +05:30,coretemp Package id 0,87.0
2023-03-25 15:47:01.470182889 +05:30,coretemp Core 0,64.0
2023-03-25 15:47:01.470230176 +05:30,coretemp Core 1,69.0
2023-03-25 15:47:01.470238465 +05:30,coretemp Core 2,81.0
2023-03-25 15:47:01.470246354 +05:30,coretemp Core 3,92.0
2023-03-25 15:47:01.470254055 +05:30,coretemp Package id 0,92.0
2023-03-25 15:47:02.485653538 +05:30,coretemp Core 0,54.0
2023-03-25 15:47:02.485700441 +05:30,coretemp Core 1,68.0
2023-03-25 15:47:02.485715936 +05:30,coretemp Core 2,56.0
2023-03-25 15:47:02.485731359 +05:30,coretemp Core 3,94.0
2023-03-25 15:47:02.485745999 +05:30,coretemp Package id 0,94.0
2023-03-25 15:47:03.526835367 +05:30,coretemp Core 0,66.0
2023-03-25 15:47:03.526878444 +05:30,coretemp Core 1,62.0
2023-03-25 15:47:03.526890687 +05:30,coretemp Core 2,74.0
2023-03-25 15:47:03.526901986 +05:30,coretemp Core 3,77.0
2023-03-25 15:47:03.526922458 +05:30,coretemp Package id 0,77.0
2023-03-25 15:47:04.555098356 +05:30,coretemp Core 0,66.0
2023-03-25 15:47:04.555140106 +05:30,coretemp Core 1,66.0
2023-03-25 15:47:04.555150520 +05:30,coretemp Core 2,84.0
2023-03-25 15:47:04.555158466 +05:30,coretemp Core 3,88.0
2023-03-25 15:47:04.555166183 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:05.595391661 +05:30,coretemp Core 0,72.0
2023-03-25 15:47:05.595426138 +05:30,coretemp Core 1,75.0
2023-03-25 15:47:05.595434300 +05:30,coretemp Core 2,58.0
2023-03-25 15:47:05.595442130 +05:30,coretemp Core 3,84.0
2023-03-25 15:47:05.595449830 +05:30,coretemp Package id 0,84.0
2023-03-25 15:47:06.610903678 +05:30,coretemp Core 0,57.0
2023-03-25 15:47:06.610963881 +05:30,coretemp Core 1,56.0
2023-03-25 15:47:06.610978251 +05:30,coretemp Core 2,58.0
2023-03-25 15:47:06.610992846 +05:30,coretemp Core 3,58.0
2023-03-25 15:47:06.611007122 +05:30,coretemp Package id 0,58.0
2023-03-25 15:47:07.627064613 +05:30,coretemp Core 0,74.0
2023-03-25 15:47:07.627111708 +05:30,coretemp Core 1,72.0
2023-03-25 15:47:07.627120003 +05:30,coretemp Core 2,80.0
2023-03-25 15:47:07.627128239 +05:30,coretemp Core 3,64.0
2023-03-25 15:47:07.627135962 +05:30,coretemp Package id 0,80.0
2023-03-25 15:47:08.643150496 +05:30,coretemp Core 0,53.0
2023-03-25 15:47:08.643204668 +05:30,coretemp Core 1,55.0
2023-03-25 15:47:08.643220574 +05:30,coretemp Core 2,53.0
2023-03-25 15:47:08.643236292 +05:30,coretemp Core 3,53.0
2023-03-25 15:47:08.643251264 +05:30,coretemp Package id 0,56.0
2023-03-25 15:47:09.697108299 +05:30,coretemp Core 0,65.0
2023-03-25 15:47:09.697155714 +05:30,coretemp Core 1,65.0
2023-03-25 15:47:09.697167708 +05:30,coretemp Core 2,72.0
2023-03-25 15:47:09.697179048 +05:30,coretemp Core 3,64.0
2023-03-25 15:47:09.697190249 +05:30,coretemp Package id 0,72.0
2023-03-25 15:47:10.725759908 +05:30,coretemp Core 0,57.0
2023-03-25 15:47:10.725807101 +05:30,coretemp Core 1,62.0
2023-03-25 15:47:10.725822121 +05:30,coretemp Core 2,64.0
2023-03-25 15:47:10.725836854 +05:30,coretemp Core 3,72.0
2023-03-25 15:47:10.725851390 +05:30,coretemp Package id 0,72.0
2023-03-25 15:47:11.767210565 +05:30,coretemp Core 0,52.0
2023-03-25 15:47:11.767270345 +05:30,coretemp Core 1,54.0
2023-03-25 15:47:11.767291669 +05:30,coretemp Core 2,53.0
2023-03-25 15:47:11.767312262 +05:30,coretemp Core 3,51.0
2023-03-25 15:47:11.767332586 +05:30,coretemp Package id 0,54.0
2023-03-25 15:47:12.783594725 +05:30,coretemp Core 0,58.0
2023-03-25 15:47:12.783641441 +05:30,coretemp Core 1,65.0
2023-03-25 15:47:12.783650146 +05:30,coretemp Core 2,78.0
2023-03-25 15:47:12.783658195 +05:30,coretemp Core 3,90.0
2023-03-25 15:47:12.783666191 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:13.824025353 +05:30,coretemp Core 0,58.0
2023-03-25 15:47:13.824067800 +05:30,coretemp Core 1,83.0
2023-03-25 15:47:13.824080399 +05:30,coretemp Core 2,88.0
2023-03-25 15:47:13.824092818 +05:30,coretemp Core 3,64.0
2023-03-25 15:47:13.824105367 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:14.851644113 +05:30,coretemp Core 0,59.0
2023-03-25 15:47:14.851675049 +05:30,coretemp Core 1,86.0
2023-03-25 15:47:14.851688331 +05:30,coretemp Core 2,90.0
2023-03-25 15:47:14.851701995 +05:30,coretemp Core 3,66.0
2023-03-25 15:47:14.851715013 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:15.879657398 +05:30,coretemp Core 0,73.0
2023-03-25 15:47:15.879714724 +05:30,coretemp Core 1,78.0
2023-03-25 15:47:15.879729918 +05:30,coretemp Core 2,61.0
2023-03-25 15:47:15.879744640 +05:30,coretemp Core 3,74.0
2023-03-25 15:47:15.879759001 +05:30,coretemp Package id 0,78.0
2023-03-25 15:47:16.896320232 +05:30,coretemp Core 0,56.0
2023-03-25 15:47:16.896372698 +05:30,coretemp Core 1,67.0
2023-03-25 15:47:16.896387704 +05:30,coretemp Core 2,60.0
2023-03-25 15:47:16.896402335 +05:30,coretemp Core 3,75.0
2023-03-25 15:47:16.896416669 +05:30,coretemp Package id 0,75.0
2023-03-25 15:47:17.924773493 +05:30,coretemp Core 0,89.0
2023-03-25 15:47:17.924816869 +05:30,coretemp Core 1,60.0
2023-03-25 15:47:17.924825304 +05:30,coretemp Core 2,82.0
2023-03-25 15:47:17.924833105 +05:30,coretemp Core 3,59.0
2023-03-25 15:47:17.924840790 +05:30,coretemp Package id 0,89.0
2023-03-25 15:47:18.939987254 +05:30,coretemp Core 0,74.0
2023-03-25 15:47:18.940046495 +05:30,coretemp Core 1,75.0
2023-03-25 15:47:18.940068673 +05:30,coretemp Core 2,59.0
2023-03-25 15:47:18.940083190 +05:30,coretemp Core 3,76.0
2023-03-25 15:47:18.940098293 +05:30,coretemp Package id 0,76.0
2023-03-25 15:47:19.992826505 +05:30,coretemp Core 0,60.0
2023-03-25 15:47:19.992858101 +05:30,coretemp Core 1,65.0
2023-03-25 15:47:19.992872876 +05:30,coretemp Core 2,86.0
2023-03-25 15:47:19.992887139 +05:30,coretemp Core 3,65.0
2023-03-25 15:47:19.992901462 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:21.008494293 +05:30,coretemp Core 0,83.0
2023-03-25 15:47:21.008526612 +05:30,coretemp Core 1,88.0
2023-03-25 15:47:21.008535650 +05:30,coretemp Core 2,64.0
2023-03-25 15:47:21.008548141 +05:30,coretemp Core 3,67.0
2023-03-25 15:47:21.008563832 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:22.036486372 +05:30,coretemp Core 0,59.0
2023-03-25 15:47:22.036547508 +05:30,coretemp Core 1,78.0
2023-03-25 15:47:22.036565454 +05:30,coretemp Core 2,86.0
2023-03-25 15:47:22.036581728 +05:30,coretemp Core 3,62.0
2023-03-25 15:47:22.036597040 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:23.064392341 +05:30,coretemp Core 0,74.0
2023-03-25 15:47:23.064413708 +05:30,coretemp Core 1,75.0
2023-03-25 15:47:23.064426512 +05:30,coretemp Core 2,63.0
2023-03-25 15:47:23.064441198 +05:30,coretemp Core 3,81.0
